"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 15:42:21 UTC 2025","Tue Sep 16 15:42:24 UTC 2025","2632","casatasks","test_task_fixplanets","fixplanets_test","","","test_reftimeASDM2011","test5: Does a standard fixplanets work on an MS imported from an ASDM from April 2011 with parameter reftime"
"passed","Tue Sep 16 18:26:26 UTC 2025","Tue Sep 16 18:26:30 UTC 2025","4076","casatasks","test_task_tclean","test_modelvis","","","test_modelvis_14"," [modelpredict] Test_modelvis_14 : (cas-12618) mfs with nsigma and save model column (saving model via a separate predict model step)"
"passed","Tue Sep 16 14:56:54 UTC 2025","Tue Sep 16 14:56:54 UTC 2025","30","casatools","test_tool_image_collapse","ia_collapse_test","","","test_median","Test median when collapsing along multiple axes"
"passed","Tue Sep 16 18:47:56 UTC 2025","Tue Sep 16 18:47:56 UTC 2025","192","casatasks","test_task_uvcontsub","uvcontsub_test","","","test_select_spw_mismatching_fitspec"," Check spw selection works when fitspec gives mismatching IDs (not selected)"
"passed","Tue Sep 16 16:11:21 UTC 2025","Tue Sep 16 16:11:21 UTC 2025","69","casatasks","test_task_imfit","imfit_test","","","test_nonconvergence","Imfit: Test non-convergence"
"passed","Tue Sep 16 15:43:50 UTC 2025","Tue Sep 16 15:43:50 UTC 2025","275","casatasks","test_task_flagcmd","test_cmdbandpass","","","test_clip_one_list","Flagcmd: Flag one solution using one command in a list"
"passed","Tue Sep 16 16:24:33 UTC 2025","Tue Sep 16 16:24:33 UTC 2025","644","casatasks","test_task_importuvfits","importuvfits_test","","","test_evlaOldName","test_evlaOldName: Tests to make sure the antnamescheme old functions on EVLA/JVLA data"
"passed","Tue Sep 16 15:30:31 UTC 2025","Tue Sep 16 15:30:41 UTC 2025","9799","casatasks","test_task_deconvolve","test_mask","","","test_mask_pbmask995"," [mask] test_mask_pbmask995 "
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_X3c1_2_test","","","test_X3c1_tsys_regression35","test_plotbandpass: test_X3c1_tsys_regression35"
"passed","Tue Sep 16 17:34:09 UTC 2025","Tue Sep 16 17:34:11 UTC 2025","1950","casatasks","test_task_split","split_test_genericsubtables","","","test_genericsubtables","
        Can we copy generic subtables?
        "
"passed","Tue Sep 16 17:02:38 UTC 2025","Tue Sep 16 17:02:38 UTC 2025","0","casatasks","test_task_sdbaseline","sdbaseline_helperTest","","","test020","tests for check_fftthresh()"
"passed","Tue Sep 16 17:34:18 UTC 2025","Tue Sep 16 17:34:19 UTC 2025","931","casatasks","test_task_split","splitTests","","","test_combinescan_ms","split: combine=scan with axis=scan, keepmms=false"
"passed","Tue Sep 16 17:34:05 UTC 2025","Tue Sep 16 17:34:05 UTC 2025","0","casatasks","test_task_split","split_test_cav","","","test_wt_rr","WEIGHT[5], chan avg. RR"
"passed","Tue Sep 16 17:34:43 UTC 2025","Tue Sep 16 17:34:47 UTC 2025","3700","casatasks","test_task_statwt","statwt_test","","","test_chanbin_multi_spw_no_spectrum_columns","
        Test specifying chanbin when multi spw with no sigma nor weight
        spectrum columns works
        "
"passed","Tue Sep 16 15:47:00 UTC 2025","Tue Sep 16 15:47:06 UTC 2025","5740","casatasks","test_task_fringefit","Fringefit_tests","","","test_mbd",""
"passed","Tue Sep 16 14:58:41 UTC 2025","Tue Sep 16 14:58:41 UTC 2025","264","casatools","test_tool_msmetadata","msmetadata_test","","","test_pointingdirection","Test pointingdirection(), CAS-5878"
"passed","Tue Sep 16 16:58:33 UTC 2025","Tue Sep 16 16:58:34 UTC 2025","343","casatasks","test_task_polcal","polcal_test","","","test_sourceInstPolNoiseLin"," Test on Field 1 and spw 2 or 3. Should see source pol with noise "
"passed","Tue Sep 16 16:58:53 UTC 2025","Tue Sep 16 16:58:56 UTC 2025","2764","casatasks","test_task_sdatmcor","test_sdatmcor","","","test_custom_atm_params_nounit","Test customized ATM parameters (no unit)."
"passed","Tue Sep 16 18:46:09 UTC 2025","Tue Sep 16 18:46:12 UTC 2025","3228","casatasks","test_task_tsdimaging","sdimaging_test_selection","","","test_timerange_value_gt","test_timerange_value_gt: Test timerange selection by syntax '>T0'."
"passed","Tue Sep 16 14:55:19 UTC 2025","Tue Sep 16 14:55:26 UTC 2025","6823","casatools","test_tool_calibrater","calibrater_test","","","test_activityRecord"," Check that using the calibrater to modify the vis shows in the activity record "
"passed","Tue Sep 16 16:59:25 UTC 2025","Tue Sep 16 16:59:30 UTC 2025","5091","casatasks","test_task_sdatmcor","test_sdatmcor","","","test_sdatmcor_gainfactor_dict","Test gainfactor: dict input."
"passed","Tue Sep 16 16:11:37 UTC 2025","Tue Sep 16 16:11:38 UTC 2025","925","casatasks","test_task_immath","immath_test2","","","test_CAS_1830_fix","Immath: verification of fix to CAS-1830"
"passed","Tue Sep 16 14:55:49 UTC 2025","Tue Sep 16 14:55:54 UTC 2025","4168","casatools","test_tool_calibrater","calibrater_test","","","test_selectVisIntent","Check that the intent is properly selected by selectvis"
"passed","Tue Sep 16 17:02:27 UTC 2025","Tue Sep 16 17:02:27 UTC 2025","347","casatasks","test_task_sdbaseline","sdbaseline_updateweightTest2","","","test052","blmode='apply', spw to flag channels 4500-6499"
"passed","Tue Sep 16 15:43:41 UTC 2025","Tue Sep 16 15:43:43 UTC 2025","2150","casatasks","test_task_flagcmd","test_rflag","","","test_rflaginputs","flagcmd:: Test of rflag threshold-inputs of both types (file and inline)
        "
"passed","Tue Sep 16 18:17:47 UTC 2025","Tue Sep 16 18:17:57 UTC 2025","10372","casatasks","test_task_tclean","test_widefield","","","test_widefield_mosaicft_mtmfs_conj"," [widefield] Test_Widefield_mosaicft_mtmfs : MT-MFS with mosaicft  stokes I, alpha "
"skipped","Tue Sep 16 18:46:03 UTC 2025","Tue Sep 16 18:46:03 UTC 2025","72","casatasks","test_task_tsdimaging","sdimaging_test_selection","","","test_spw_value_velocity","Test spw selection (spw='-550~-450km/s') NOT SUPPORTED YET."
"passed","Tue Sep 16 18:44:16 UTC 2025","Tue Sep 16 18:44:19 UTC 2025","3108","casatasks","test_task_tsdimaging","sdimaging_test1","","","test112","Round-up imsize in float (integrated image)."
"passed","Tue Sep 16 15:54:57 UTC 2025","Tue Sep 16 15:54:57 UTC 2025","99","casatasks","test_task_gencal","gencal_gaincurve_test","","","test_gainCurveVLA"," Test calibration table produced when gencal is run on a *VLA* MS and relying on data/nrao/VLA/GainCurves "
"passed","Tue Sep 16 17:27:20 UTC 2025","Tue Sep 16 17:27:21 UTC 2025","1305","casatasks","test_task_sdsmooth","sdsmooth_test_boxcar","","","test000",""
"passed","Tue Sep 16 17:03:15 UTC 2025","Tue Sep 16 17:03:16 UTC 2025","821","casatasks","test_task_sdcal","sdcal_test_apply","","","test_apply_composite02","test_apply_composite02 --- on-the-fly application of sky and tsys tables ('ps,tsys,apply')."
"passed","Tue Sep 16 15:47:51 UTC 2025","Tue Sep 16 15:48:55 UTC 2025","63576","casatasks","test_task_fringefit","Fringefit_corrcomb","","","test_comb",""
"passed","Tue Sep 16 16:50:16 UTC 2025","Tue Sep 16 16:50:16 UTC 2025","293","casatasks","test_task_plotprofilemap","plotprofilemap_test","","","test_title","test_title: put title to the plot"
"passed","Tue Sep 16 15:46:58 UTC 2025","Tue Sep 16 15:46:59 UTC 2025","1033","casatasks","test_task_fluxscale","fluxscale_fit_test","","","test_spectralfit1","Fluxscale spectral fit test1"
"passed","Tue Sep 16 18:46:28 UTC 2025","Tue Sep 16 18:46:28 UTC 2025","22","casatasks","test_task_tsdimaging","sdimaging_test_restfreq","","","test_unallowed_outframe","Test outframe='lSrK' (will fail)."
"passed","Tue Sep 16 18:38:59 UTC 2025","Tue Sep 16 18:39:06 UTC 2025","7853","casatasks","test_task_tclean","test_mosaic_mtmfs","","","test_mtmfs_awproject_cbTrue_twofield_use_standard_psf",""
"passed","Tue Sep 16 17:34:15 UTC 2025","Tue Sep 16 17:34:15 UTC 2025","1","casatasks","test_task_split","split_test_optswc","","","test_rightcols_noavg","List of SW cols after selection, but no averaging."
"passed","Tue Sep 16 17:14:02 UTC 2025","Tue Sep 16 17:16:02 UTC 2025","120314","casatasks","test_task_sdintimaging","test_mosaic","","","test_mosaic_mfs_intonly"," [Mosaic] Test_mosaic_mfs_intonly "
"passed","Tue Sep 16 14:54:54 UTC 2025","Tue Sep 16 14:54:54 UTC 2025","338","casatools","test_tool_agentflagger","test_bpass","","","test_manual_antenna_msSelection_layer_for_bpass_CalTable","AgentFlagger:: Manually flag a bpass-based CalTable using MSSelection for antenna"
"passed","Tue Sep 16 15:57:46 UTC 2025","Tue Sep 16 15:57:47 UTC 2025","746","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_auto_cspline_none_gaussian","TestImbaselineExecution method No.026 [maskmode=auto, blfunc=cspline, dirkernel=none, spkernel=gaussian]"
"passed","Tue Sep 16 17:40:44 UTC 2025","Tue Sep 16 17:40:55 UTC 2025","10694","casatasks","test_task_tclean","test_onefield","","","test_onefield_restart_mtmfs"," [onefield] : test_onefield_restart_mtmfs : Check calcpsf,calcres and ability to restart and continue"
"passed","Tue Sep 16 18:46:20 UTC 2025","Tue Sep 16 18:46:20 UTC 2025","538","casatasks","test_task_tsdimaging","sdimaging_test_flag","","","testFlag01","testFlag01."
"skipped","Tue Sep 16 17:08:20 UTC 2025","Tue Sep 16 17:08:20 UTC 2025","82","casatasks","test_task_sdimaging","sdimaging_test_selection","","","test_spw_value_velocity_channel","Test spw selection w/ channel selection (spw='X~Ykm/s:A~B') NOT SUPPORTED YET."
"passed","Tue Sep 16 16:08:00 UTC 2025","Tue Sep 16 16:08:05 UTC 2025","5091","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_sinusoid_none_none_chanB","TestImbaselineOutputs test. No.038 [blfunc=sinusoid, dirkernel=none, spkernel=none]"
"passed","Tue Sep 16 16:33:27 UTC 2025","Tue Sep 16 16:33:27 UTC 2025","512","casatasks","test_task_mstransform_mms","test_mms_freqavg","","","test_freqavg6","mstransform: Average all channels of one spw, save as an MMS"
"passed","Tue Sep 16 16:50:17 UTC 2025","Tue Sep 16 16:51:52 UTC 2025","94870","casatasks","test_task_plotweather","plotweather_test","","","test2","Test 2: ms with no weather, no plot "
"passed","Tue Sep 16 15:43:52 UTC 2025","Tue Sep 16 15:43:52 UTC 2025","215","casatasks","test_task_flagcmd","test_cmdbandpass","","","test_unsupported_mode_in_list","Flagcmd: elevation and shadow are not supported in cal tables"
"passed","Tue Sep 16 17:44:53 UTC 2025","Tue Sep 16 17:44:58 UTC 2025","4763","casatasks","test_task_tclean","test_multifield","","","test_multifield_autonames"," [multifield] Test_Multifield_4 : Test auto increment of image names "
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_X3c1_2_test","","","test_X3c1_tsys_regression31","test_plotbandpass: test_X3c1_tsys_regression31"
"skipped","Tue Sep 16 17:31:47 UTC 2025","Tue Sep 16 17:31:47 UTC 2025","0","casatasks","test_task_simobserve","simobserve_skycomp","","","testSC_sdObs","Test skymodel + complist simulation: only observation (SD)"
"passed","Tue Sep 16 15:46:22 UTC 2025","Tue Sep 16 15:46:22 UTC 2025","280","casatasks","test_task_flagdata","test_virtual_col","","","test_no_model_col","flagdata: catch failure when MODEL or virtual MODEL do not exist"
"passed","Tue Sep 16 15:20:19 UTC 2025","Tue Sep 16 15:20:20 UTC 2025","1071","casatasks","test_task_cvel2","cvel2_test","","","test17","cvel2 17: I/O vis set, input vis with one spw, two fields selected, passall = False, regridding 9..."
"passed","Tue Sep 16 16:44:16 UTC 2025","Tue Sep 16 16:44:17 UTC 2025","641","casatasks","test_task_plotbandpass","plotbandpass_CAS_7368_test","","","test_CAS_7368_regression107","test_plotbandpass: test_CAS_7368_regression107"
"passed","Tue Sep 16 16:26:56 UTC 2025","Tue Sep 16 16:26:57 UTC 2025","132","casatasks","test_task_imstat","imstat_test","","","test_stretch"," imstat: Test stretch parameter"
"passed","Tue Sep 16 17:27:27 UTC 2025","Tue Sep 16 17:27:28 UTC 2025","1085","casatasks","test_task_sdsmooth","sdsmooth_selection","","","testReindexIntent","Test reindex =T/F in intent selection."
"passed","Tue Sep 16 14:56:49 UTC 2025","Tue Sep 16 14:56:49 UTC 2025","65","casatools","test_tool_image","ia_fft_test","","","test_history","verify history writing"
"passed","Tue Sep 16 15:55:17 UTC 2025","Tue Sep 16 15:55:17 UTC 2025","46","casatasks","test_task_gencal","gencal_eoptest","","","test_noeop","Test that no calibration table is produced when gencal is run on an
           MS without an EARTH_ORIENTATION table.

        "
"passed","Tue Sep 16 14:58:40 UTC 2025","Tue Sep 16 14:58:41 UTC 2025","41","casatools","test_tool_msmetadata","msmetadata_test","","","test_exposuretime","Test exposuretime()"
"passed","Tue Sep 16 18:30:50 UTC 2025","Tue Sep 16 18:30:52 UTC 2025","2450","casatasks","test_task_tclean","test_pbcor","","","test_pbcor_cube_twosteps"," [pbcor] Test pbcor with cube with imaging and pbcor separately"
"passed","Tue Sep 16 17:32:59 UTC 2025","Tue Sep 16 17:32:59 UTC 2025","640","casatasks","test_task_smoothcal","smoothcal_test","","","test11","Test11: Smooth accor table"
"passed","Tue Sep 16 16:25:23 UTC 2025","Tue Sep 16 16:25:23 UTC 2025","17","casatasks","test_task_imrebin","imrebin_test","","","test_floatValue","
            test_floatValue
            -----------------
            
            Check that the task supports images with float values
        "
"passed","Tue Sep 16 17:32:29 UTC 2025","Tue Sep 16 17:32:32 UTC 2025","2681","casatasks","test_task_simobserve","simobserve_badinputs","","","testBad_integration","Test bad integration"
"passed","Tue Sep 16 15:19:27 UTC 2025","Tue Sep 16 15:19:30 UTC 2025","3155","casatasks","test_task_cvel","cvel_test","","","test34","Cvel 34: EVLA high-res input MS, 2 spws to combine"
"passed","Tue Sep 16 15:32:56 UTC 2025","Tue Sep 16 15:32:56 UTC 2025","395","casatasks","test_task_deconvolve","test_mtmfsimgval","","","test_mtmfsimgval_startmodel_shapemismatch"," [mtmfsimgval] test_mtmfsimgval_startmodel_shapemismatch "
"passed","Tue Sep 16 16:01:51 UTC 2025","Tue Sep 16 16:01:58 UTC 2025","6793","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_list_poly_image_boxcar","TestImbaselineExecution method No.072 [maskmode=list, blfunc=poly, dirkernel=image, spkernel=boxcar]"
"passed","Tue Sep 16 17:02:26 UTC 2025","Tue Sep 16 17:02:26 UTC 2025","179","casatasks","test_task_sdbaseline","sdbaseline_updateweightTest2","","","test032","updateweight=True, sigmavalue='rms', spw to flag channels 4500-6499"
"passed","Tue Sep 16 16:11:33 UTC 2025","Tue Sep 16 16:11:33 UTC 2025","4","casatasks","test_task_imhistory","imhistory_test","","","test_listModeVerbose"," 3. test_listModeVerbose: Check that the list mode with verbose on outputs to log file and outputs an array of strings "
"passed","Tue Sep 16 16:06:26 UTC 2025","Tue Sep 16 16:06:31 UTC 2025","5169","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_poly_none_boxcar_chanA","TestImbaselineOutputs test. No.005 [blfunc=poly, dirkernel=none, spkernel=boxcar]"
"passed","Tue Sep 16 15:43:45 UTC 2025","Tue Sep 16 15:43:46 UTC 2025","1101","casatasks","test_task_flagcmd","test_actions","","","test_action_list2","flagcmd: action=list with inpmode from a file"
"passed","Tue Sep 16 16:07:49 UTC 2025","Tue Sep 16 16:07:55 UTC 2025","5592","casatasks","test_task_imbaseline","TestImbaselineOutputs","","","test_imbaseline_outputs_sinusoid_none_gaussian_chanB","TestImbaselineOutputs test. No.040 [blfunc=sinusoid, dirkernel=none, spkernel=gaussian]"
"passed","Tue Sep 16 17:51:30 UTC 2025","Tue Sep 16 17:51:39 UTC 2025","8737","casatasks","test_task_tclean","test_stokes","","","test_stokes_mixed_mfs_I_and_U"," [stokes] Test_Stokes_I_and_U_mixed_mfs mfs with Circular Pol dataset"
"passed","Tue Sep 16 16:03:27 UTC 2025","Tue Sep 16 16:03:34 UTC 2025","6721","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_list_variable_image_gaussian","TestImbaselineExecution method No.119 [maskmode=list, blfunc=variable, dirkernel=image, spkernel=gaussian]"
"passed","Tue Sep 16 15:45:08 UTC 2025","Tue Sep 16 15:45:09 UTC 2025","1288","casatasks","test_task_flagdata","test_selections","","","test_correlation",""
"passed","Tue Sep 16 16:26:57 UTC 2025","Tue Sep 16 16:26:57 UTC 2025","27","casatasks","test_task_imtrans","imtrans_test","","","test_history","Test history records are written"
"passed","Tue Sep 16 16:59:10 UTC 2025","Tue Sep 16 16:59:15 UTC 2025","5087","casatasks","test_task_sdatmcor","test_sdatmcor","","","test_sdatmcor_corrected","Test if CORRECTED_DATA column is handled properly."
"passed","Tue Sep 16 14:56:17 UTC 2025","Tue Sep 16 14:56:17 UTC 2025","551","casatools","test_tool_calibrater","calibrater_test","","","test_smoothedCalTables"," Check that the smooth command creates a smoothed cal table "
"passed","Tue Sep 16 16:11:58 UTC 2025","Tue Sep 16 16:11:58 UTC 2025","578","casatasks","test_task_immoments","immoment_test2","","","test_CAS_4400","Verify feature addtion to preconvolve with largest beam when multiple varying beams."
"passed","Tue Sep 16 14:57:03 UTC 2025","Tue Sep 16 14:57:04 UTC 2025","32","casatools","test_tool_image_pbcor","ia_pbcor_test","","","test_exceptions","ia.pbcor: Test various exception cases"
"passed","Tue Sep 16 17:03:01 UTC 2025","Tue Sep 16 17:03:03 UTC 2025","1504","casatasks","test_task_sdcal","sdcal_test_otfraster","","","test_otfraster09","test_otfraster09 --- OTF raster calibration ('otfraster') with string fraction (percentage)."
"skipped","Tue Sep 16 17:08:20 UTC 2025","Tue Sep 16 17:08:20 UTC 2025","78","casatasks","test_task_sdimaging","sdimaging_test_selection","","","test_timerange_value_gt","test_timerange_value_gt: Test timerange selection by syntax '>T0'"
"passed","Tue Sep 16 14:57:04 UTC 2025","Tue Sep 16 14:57:04 UTC 2025","57","casatools","test_tool_image_pbcor","ia_pbcor_test","","","test_full_image_divide","ia.pbcor: Test full image divide"
"passed","Tue Sep 16 16:11:57 UTC 2025","Tue Sep 16 16:11:58 UTC 2025","529","casatasks","test_task_immoments","immoment_test2","","","test_CAS5287"," Verify fix of CAS-5287"
"passed","Tue Sep 16 16:26:36 UTC 2025","Tue Sep 16 16:26:36 UTC 2025","882","casatasks","test_task_imsmooth","imsmooth_test","","","test_region","Imsmooth: Region selection correction test"
"passed","Tue Sep 16 17:41:03 UTC 2025","Tue Sep 16 17:41:04 UTC 2025","670","casatasks","test_task_tclean","test_onefield","","","test_onefield_twoMS_Briggs"," [onefield] Test_Onefield_twoMS with Briggs weighting: One field, two input MSs (for verification of CAS-11978)"
"skipped","Tue Sep 16 16:43:52 UTC 2025","Tue Sep 16 16:43:52 UTC 2025","0","casatasks","test_task_plotbandpass","plotbandpass_multi_field_Tsys_solution_overlay_test","","","test_multi_field_bandpass_regression48","test_plotbandpass: test_multi_field_bandpass_regression48"
"passed","Tue Sep 16 15:09:11 UTC 2025","Tue Sep 16 15:09:12 UTC 2025","535","casatasks","test_task_accor","accor_test","","","test_makesTable"," Test that when accor is run it creates a calibration table "
"passed","Tue Sep 16 16:11:44 UTC 2025","Tue Sep 16 16:11:45 UTC 2025","1241","casatasks","test_task_immath","immath_test3","","","test_CAS2120","immath: verification of old functionality and similar new functionality introduced by CAS-2120"
"passed","Tue Sep 16 17:41:39 UTC 2025","Tue Sep 16 17:41:47 UTC 2025","8421","casatasks","test_task_tclean","test_iterbot","","","test_iterbot_cube_1"," [iterbot] Test_Iterbot_cube_1 : iteration counting across channels (>niter) "
"passed","Tue Sep 16 16:00:01 UTC 2025","Tue Sep 16 16:00:01 UTC 2025","376","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_auto_variable_none_none","TestImbaselineExecution method No.049 [maskmode=auto, blfunc=variable, dirkernel=none, spkernel=none]"
"passed","Tue Sep 16 17:32:41 UTC 2025","Tue Sep 16 17:32:41 UTC 2025","47","casatasks","test_task_simobserve","simobserve_badinputs","","","testBad_sdant","Test bad sdant (non-numeric sdant)"
"passed","Tue Sep 16 15:55:58 UTC 2025","Tue Sep 16 15:55:58 UTC 2025","0","casatasks","test_task_imbaseline","TestFileStack","","","test_filestack_17","17. successful case: check height() of stack."
"passed","Tue Sep 16 14:56:53 UTC 2025","Tue Sep 16 14:56:53 UTC 2025","5","casatools","test_tool_image","ia_restoringbeam_test","","","test_global_beam","Test adding, deleting, and setting beams"
"passed","Tue Sep 16 15:45:38 UTC 2025","Tue Sep 16 15:45:40 UTC 2025","1683","casatasks","test_task_flagdata","test_clip","","","test_datacol_corrected","'flagdata: clip CORRECTED data column"
"passed","Tue Sep 16 18:05:57 UTC 2025","Tue Sep 16 18:06:04 UTC 2025","7105","casatasks","test_task_tclean","test_mask","","","test_mask_zerostart"," [mask] test_mask_zerostart : Test that a zero starting mask is caught  "
"skipped","Tue Sep 16 15:46:35 UTC 2025","Tue Sep 16 15:46:35 UTC 2025","0","casatasks","test_task_flagdata","test_auto_methods_display","","","test_display_tfcrop_timeavg_chanavg_extendflags"," Display data with tfcrop, enabling avg (time and chan), extendflags"
"passed","Tue Sep 16 14:57:07 UTC 2025","Tue Sep 16 14:57:07 UTC 2025","3","casatools","test_tool_image_statistics","ia_statistics_test","","","test_CAS_2195_image_can_have_linear_rather_than_direction_coordinate"," verify fix for CAS-2195, image has linear, not direction, coordinate"
"passed","Tue Sep 16 14:56:35 UTC 2025","Tue Sep 16 14:56:35 UTC 2025","1","casatools","test_tool_coordsys","coordsys_test","","","test_convertMany",""
"passed","Tue Sep 16 18:27:14 UTC 2025","Tue Sep 16 18:27:20 UTC 2025","6113","casatasks","test_task_tclean","test_modelvis","","","test_modelvis_2"," [modelpredict] Test_modelvis_2 : mfs with save model column "
"passed","Tue Sep 16 18:29:53 UTC 2025","Tue Sep 16 18:29:59 UTC 2025","5684","casatasks","test_task_tclean","test_startmodel","","","test_startmodel_mfs_restart"," [startmodel] test_startmodel_mfs_restart : Restart a run using 'startmodel' and changed imagename"
"passed","Tue Sep 16 17:03:48 UTC 2025","Tue Sep 16 17:03:48 UTC 2025","9","casatasks","test_task_sdfixscan","sdfixscan_test0","","","test004","Test 004: direction is not given for Press."
"passed","Tue Sep 16 18:43:22 UTC 2025","Tue Sep 16 18:43:22 UTC 2025","139","casatasks","test_task_tsdimaging","sdimaging_test0","","","test014","Test014: Too fine resolution (smaller than original channel width."
"passed","Tue Sep 16 16:28:10 UTC 2025","Tue Sep 16 16:28:13 UTC 2025","2288","casatasks","test_task_makemask","test_merge","","","test3_mergemasks"," (copy mode) mergetest3: merging multiple masks (image mask, boolean mask, regions)"
"passed","Tue Sep 16 16:35:06 UTC 2025","Tue Sep 16 16:35:07 UTC 2025","793","casatasks","test_task_nrobeamaverage","test_nrobeamaverage","","","test_time_averaging",""
"passed","Tue Sep 16 15:03:03 UTC 2025","Tue Sep 16 15:03:05 UTC 2025","1894","casatools","test_tool_vpmanager","vpmanager_test","","","test9","Test 9: define reference to antresp table for ALMA, then use it"
"passed","Tue Sep 16 15:45:57 UTC 2025","Tue Sep 16 15:45:58 UTC 2025","113","casatasks","test_task_flagdata","test_tsys","","","test_mixed_list","Flagdata: mixed supported and unsupported modes in a list"
"passed","Tue Sep 16 18:46:26 UTC 2025","Tue Sep 16 18:46:27 UTC 2025","1025","casatasks","test_task_tsdimaging","sdimaging_test_mslist","","","test_string_selection","Test data selection by string (2 MS inputs)."
"skipped","Tue Sep 16 15:19:22 UTC 2025","Tue Sep 16 15:19:22 UTC 2025","0","casatasks","test_task_cvel","cvel_test","","","test29","Cvel 29: SMA input MS, 24 spws to combine, scratch columns, channel mode, 31 channels"
"passed","Tue Sep 16 17:08:16 UTC 2025","Tue Sep 16 17:08:17 UTC 2025","390","casatasks","test_task_sdimaging","sdimaging_test_selection","","","test_spw_id_pattern_channel","Test spw selection w/ channel selection (spw='*:2~7')."
"failed","Tue Sep 16 17:33:12 UTC 2025","Tue Sep 16 17:33:13 UTC 2025","943","casatasks","test_task_specfit","specfit_test","","","test_4","writing solution images for multipixel, two gaussian fit"
"passed","Tue Sep 16 17:08:03 UTC 2025","Tue Sep 16 17:08:04 UTC 2025","390","casatasks","test_task_sdimaging","sdimaging_test_selection","","","test_field_id_lt","Test field selection (field='<7')."
"passed","Tue Sep 16 15:11:24 UTC 2025","Tue Sep 16 15:11:50 UTC 2025","25880","casatasks","test_task_applycal","applycal_test","","","test_callib_field","
            test_callib_field
            -----------------
            
            Exercise fldmap-related maneuvers in cal library
        "
"passed","Tue Sep 16 17:03:43 UTC 2025","Tue Sep 16 17:03:43 UTC 2025","451","casatasks","test_task_sdfit","sdfit_timeaverage","","","testAverage4","Test timebin='0.4s' : averaging 4 spectra."
"passed","Tue Sep 16 14:56:51 UTC 2025","Tue Sep 16 14:56:51 UTC 2025","158","casatools","test_tool_image","ia_hanning_test","","","test_stretch"," ia.hanning(): Test stretch parameter"
"passed","Tue Sep 16 15:15:48 UTC 2025","Tue Sep 16 15:15:48 UTC 2025","203","casatasks","test_task_clearstat","clearstat_test","","","test1","Test 1: Clear table read lock"
"passed","Tue Sep 16 14:57:33 UTC 2025","Tue Sep 16 14:57:33 UTC 2025","191","casatools","test_tool_ms","mstool_test_select","","","test_msselect_timerange","test ms.msselect with timerange selection"
"skipped","Tue Sep 16 18:45:43 UTC 2025","Tue Sep 16 18:45:43 UTC 2025","74","casatasks","test_task_tsdimaging","sdimaging_test_selection","","","test_beam_id_gt","test_beam_id_gt: Test beam selection by id ('>N')"
"passed","Tue Sep 16 15:02:40 UTC 2025","Tue Sep 16 15:02:55 UTC 2025","15470","casatools","test_tool_synthesisutils","advisechansel_test","","","test_advisechanelsel_datasel","Test that data selection parameters or given frequency range, etc is returned correctly"
"failed","Tue Sep 16 16:30:01 UTC 2025","Tue Sep 16 16:30:02 UTC 2025","1273","casatasks","test_task_mstransform","test_multiple_transformations","","","test_timeaverage_30x_and_combine_two_spws_two_baselines",""
"passed","Tue Sep 16 16:11:32 UTC 2025","Tue Sep 16 16:11:33 UTC 2025","214","casatasks","test_task_imhead","imhead_test","","","test_types","CAS-3285: Test the types of the values"
"passed","Tue Sep 16 15:55:17 UTC 2025","Tue Sep 16 15:55:18 UTC 2025","1014","casatasks","test_task_getantposalma","getantposalma_test","","","test_json_file_writing","Test successful writing of json file of antenna positions"
"passed","Tue Sep 16 17:31:57 UTC 2025","Tue Sep 16 17:31:57 UTC 2025","846","casatasks","test_task_simobserve","simobserve_noise","","","testNZ_intMan","Test INT thermal noise (tsys-manual)"
"passed","Tue Sep 16 14:58:43 UTC 2025","Tue Sep 16 14:58:43 UTC 2025","16","casatools","test_tool_msmetadata","msmetadata_test","","","test_spwsfornames","Test spwsfornames()"
"passed","Tue Sep 16 16:27:02 UTC 2025","Tue Sep 16 16:27:02 UTC 2025","334","casatasks","test_task_initweights","initweights_tsys_base","","","testTsysLCSp","Test wtmode='tsys', interp='linear,cspline', dowtsp=True"
"passed","Tue Sep 16 15:56:53 UTC 2025","Tue Sep 16 15:57:00 UTC 2025","6556","casatasks","test_task_imbaseline","TestImbaselineExecution","","","test_imbaseline_execution_auto_chebyshev_image_none","TestImbaselineExecution method No.022 [maskmode=auto, blfunc=chebyshev, dirkernel=image, spkernel=none]"
